Date,Open,High,Low,Close,Volume
2026-02-09,6750.0,6750.0,6525.0,6650.0,34797900
2026-02-10,6700.0,6850.0,6650.0,6850.0,45371100
2026-02-11,6800.0,6825.0,6700.0,6750.0,41050100
2026-02-12,6775.0,6900.0,6750.0,6775.0,26536900
2026-02-13,6775.0,6775.0,6575.0,6650.0,31212900
2026-02-18,6750.0,6750.0,6650.0,6700.0,25858200
2026-02-19,6700.0,6775.0,6550.0,6600.0,46704000
2026-02-20,6600.0,6650.0,6550.0,6550.0,28160900
2026-02-23,6625.0,6650.0,6550.0,6625.0,38075400
2026-02-24,6650.0,6725.0,6550.0,6550.0,51297100
2026-02-25,6600.0,6675.0,6575.0,6650.0,45214100
2026-02-26,6700.0,6725.0,6575.0,6725.0,30901600
2026-02-27,6725.0,6750.0,6575.0,6675.0,68396400
2026-03-02,6600.0,6625.0,6275.0,6300.0,60477400
2026-03-03,6400.0,6425.0,6250.0,6275.0,31573300
2026-03-04,6275.0,6325.0,6000.0,6150.0,49747800
2026-03-05,6300.0,6350.0,6200.0,6325.0,38471400
2026-03-06,6300.0,6300.0,6050.0,6125.0,38071100
2026-03-09,5900.0,5900.0,5800.0,5850.0,46625500
2026-03-10,5900.0,6150.0,5900.0,6000.0,33964900
2026-03-11,6000.0,6050.0,5875.0,5950.0,18403300
2026-03-12,5975.0,6050.0,5900.0,5950.0,20628100
2026-03-13,5900.0,5950.0,5775.0,5825.0,27856000
2026-03-16,5875.0,5900.0,5675.0,5850.0,37696400
2026-03-17,5925.0,5925.0,5750.0,5800.0,89895700
2026-03-25,6300.0,6600.0,6100.0,6600.0,134276600
2026-03-26,6575.0,6575.0,6225.0,6250.0,45012000
2026-03-27,6200.0,6225.0,6050.0,6125.0,32993200
2026-03-30,6100.0,6400.0,6000.0,6350.0,48246100
2026-03-31,6350.0,6350.0,6175.0,6250.0,31516100
2026-04-01,6275.0,6350.0,6125.0,6250.0,37708800
2026-04-02,6150.0,6300.0,6025.0,6075.0,37842500
2026-04-06,6075.0,6125.0,6025.0,6100.0,15705000
2026-04-07,6075.0,6075.0,5875.0,5900.0,22912400
2026-04-08,6050.0,6250.0,6025.0,6200.0,28419500
2026-04-09,6150.0,6175.0,6050.0,6175.0,25785600
2026-04-10,6225.0,6350.0,6200.0,6300.0,37451300
2026-04-13,6275.0,6275.0,6150.0,6175.0,35616700
2026-04-14,6250.0,6275.0,6100.0,6150.0,35499900
2026-04-15,6250.0,6400.0,6225.0,6300.0,54204700
2026-04-16,6350.0,6375.0,6175.0,6200.0,28237100
2026-04-17,6275.0,6475.0,6250.0,6375.0,25291100
2026-04-20,6375.0,6450.0,6275.0,6350.0,18307400
2026-04-21,6450.0,6450.0,6300.0,6325.0,25696400
2026-04-22,6425.0,6625.0,6375.0,6600.0,42250100
2026-04-23,6600.0,6625.0,6325.0,6325.0,31725300
2026-04-24,6400.0,6475.0,6275.0,6325.0,27751700
2026-04-27,6375.0,6375.0,6125.0,6125.0,19496400
2026-04-28,6150.0,6200.0,6025.0,6025.0,36965000
2026-04-29,6125.0,6250.0,6025.0,6050.0,26325800
2026-04-30,6075.0,6075.0,5975.0,5975.0,47690300
2026-05-01,,,,,
2026-05-04,6050.0,6125.0,6025.0,6075.0,33999000
2026-05-05,5825.0,5950.0,5725.0,5875.0,38038400
2026-05-06,5950.0,5975.0,5750.0,5750.0,27273500
2026-05-07,5800.0,5900.0,5775.0,5850.0,37017100
2026-05-08,5875.0,6000.0,5800.0,5825.0,36425000
2026-05-11,5925.0,6050.0,5825.0,6050.0,26376000
2026-05-12,6050.0,6100.0,5850.0,5850.0,25658100
2026-05-13,5850.0,5900.0,5750.0,5750.0,32026500
2026-05-14,5750.0,5750.0,5750.0,5750.0,0
2026-05-15,5750.0,5750.0,5750.0,5750.0,0
2026-05-18,5825.0,6000.0,5775.0,6000.0,54305300
2026-05-19,6000.0,6050.0,5925.0,5950.0,34901400
2026-05-20,5950.0,6100.0,5900.0,5975.0,37175000
2026-05-21,6000.0,6025.0,5600.0,5600.0,57790800
2026-05-22,5625.0,5650.0,5300.0,5400.0,65064200
2026-05-25,5425.0,5625.0,5325.0,5600.0,92115700
2026-05-26,5575.0,5600.0,5125.0,5125.0,82648100
2026-05-27,5125.0,5125.0,5125.0,5125.0,0
2026-05-28,5125.0,5125.0,5125.0,5125.0,0
2026-05-29,4800.0,5200.0,4800.0,5000.0,481573900
2026-06-01,,,,,
2026-06-02,5000.0,5050.0,4840.0,4900.0,156532600
2026-06-03,4900.0,4920.0,4670.0,4840.0,101108500
2026-06-04,4810.0,4840.0,4570.0,4630.0,160423900
2026-06-05,4600.0,4620.0,4530.0,4570.0,64364700
2026-06-08,4550.0,4550.0,4350.0,4360.0,85460100
2026-06-09,4360.0,4680.0,4360.0,4670.0,84193600
2026-06-10,4650.0,4750.0,4530.0,4700.0,91880000
2026-06-11,4700.0,4950.0,4680.0,4700.0,85205900
2026-06-12,4760.0,4810.0,4720.0,4740.0,66162000
2026-06-15,4900.0,4980.0,4880.0,4890.0,89864300
2026-06-16,,,,,
2026-06-17,4880.0,4910.0,4790.0,4800.0,72821600
2026-06-18,4800.0,4830.0,4710.0,4770.0,60565200
2026-06-19,4770.0,4830.0,4750.0,4810.0,229098200
2026-06-22,4880.0,4880.0,4710.0,4730.0,46627400
2026-06-23,4730.0,4780.0,4650.0,4680.0,57376700
2026-06-24,4830.0,4830.0,4630.0,4640.0,53683100
2026-06-25,4640.0,4950.0,4640.0,4920.0,88497000
2026-06-26,4920.0,4930.0,4710.0,4760.0,64841400
2026-06-29,4770.0,4770.0,4680.0,4710.0,25237300
2026-06-30,4710.0,4720.0,4470.0,4520.0,81706000
2026-07-01,4530.0,4650.0,4500.0,4600.0,30899300
2026-07-02,4620.0,4680.0,4580.0,4580.0,52263400
2026-07-03,4600.0,4830.0,4600.0,4810.0,24908400
2026-07-06,4810.0,4810.0,4690.0,4780.0,31139400
2026-07-07,4790.0,4980.0,4780.0,4930.0,44556600
2026-07-08,4930.0,4980.0,4870.0,4890.0,44811600
2026-07-09,4900.0,4900.0,4760.0,4880.0,43391100
2026-07-10,4850.0,4870.0,4770.0,4810.0,24557100
2026-07-13,4810.0,4860.0,4730.0,4850.0,43780800
2026-07-14,4850.0,4910.0,4810.0,4880.0,50811200
2026-07-15,4880.0,4930.0,4850.0,4850.0,37729500
2026-07-16,4850.0,5150.0,4840.0,5100.0,72624500
2026-07-17,5125.0,5200.0,5025.0,5100.0,65960600
2026-07-20,5125.0,5250.0,5050.0,5050.0,67793400
2026-07-21,5100.0,5150.0,5050.0,5100.0,40894600
2026-07-22,5150.0,5300.0,5100.0,5150.0,93334100
2026-07-23,5150.0,5175.0,5000.0,5000.0,66257200
2026-07-24,4980.0,4980.0,4900.0,4980.0,73314000
2026-07-27,4950.0,4950.0,4900.0,4910.0,21049300
2026-07-28,4920.0,5025.0,4920.0,4970.0,34388400
2026-07-29,5000.0,5025.0,4950.0,4960.0,23808100
2026-07-30,4920.0,4950.0,4870.0,4950.0,33910100
2026-07-31,5000.0,5175.0,5000.0,5100.0,46139800
2026-08-03,5275.0,5275.0,5000.0,5050.0,30943600
2026-08-04,5050.0,5125.0,5000.0,5125.0,39489500
2026-08-05,5150.0,5175.0,5000.0,5025.0,49014700
2026-08-06,5050.0,5125.0,5025.0,5100.0,53209500
2026-08-07,5050.0,5175.0,5025.0,5100.0,34507300
2026-08-10,5100.0,5100.0,4960.0,5000.0,70515600
2026-08-11,5000.0,5025.0,4860.0,4870.0,49228200
2026-08-12,4870.0,4920.0,4810.0,4860.0,62946100
2026-08-13,4880.0,4890.0,4780.0,4800.0,48407300
2026-08-14,4800.0,4820.0,4760.0,4780.0,31883200
2026-08-17,,,,,
2026-08-18,4800.0,4820.0,4760.0,4790.0,59420100
2026-08-19,4790.0,4800.0,4720.0,4730.0,44815500
