Date,Open,High,Low,Close,Volume
2025-10-23,3180.0,3400.0,3170.0,3360.0,218967200
2025-10-24,3370.0,3440.0,3290.0,3290.0,115104000
2025-10-27,3320.0,3360.0,3280.0,3330.0,105683900
2025-10-28,3330.0,3480.0,3270.0,3400.0,143082100
2025-10-29,3390.0,3390.0,3270.0,3290.0,93073800
2025-10-30,3290.0,3310.0,3200.0,3250.0,83523100
2025-10-31,3200.0,3250.0,3150.0,3210.0,126790400
2025-11-03,3210.0,3380.0,3210.0,3350.0,107151300
2025-11-04,3360.0,3590.0,3360.0,3500.0,227450800
2025-11-05,3600.0,3630.0,3510.0,3540.0,182624300
2025-11-06,3540.0,3550.0,3470.0,3480.0,71766000
2025-11-07,3460.0,3490.0,3420.0,3470.0,58917900
2025-11-10,3490.0,3550.0,3440.0,3440.0,88941900
2025-11-11,3500.0,3530.0,3470.0,3520.0,63130300
2025-11-12,3540.0,3590.0,3510.0,3560.0,61339600
2025-11-13,3570.0,3570.0,3480.0,3500.0,57467900
2025-11-14,3530.0,3560.0,3510.0,3550.0,55079600
2025-11-17,3570.0,3630.0,3560.0,3610.0,76833800
2025-11-18,3610.0,3630.0,3540.0,3620.0,97747000
2025-11-19,3620.0,3690.0,3620.0,3650.0,109911100
2025-11-20,3650.0,3660.0,3620.0,3640.0,52200700
2025-11-21,3590.0,3610.0,3460.0,3500.0,93181600
2025-11-24,3560.0,3700.0,3540.0,3700.0,241304000
2025-11-25,3690.0,3690.0,3560.0,3650.0,84816600
2025-11-26,3600.0,3720.0,3600.0,3720.0,111114600
2025-11-27,3700.0,3700.0,3560.0,3570.0,48436500
2025-11-28,3600.0,3630.0,3500.0,3510.0,70943000
2025-12-01,3530.0,3650.0,3520.0,3650.0,89045500
2025-12-02,3660.0,3670.0,3560.0,3560.0,62155900
2025-12-03,3590.0,3650.0,3580.0,3580.0,60429900
2025-12-04,3660.0,3660.0,3580.0,3630.0,38947500
2025-12-05,3630.0,3700.0,3610.0,3700.0,50641400
2025-12-08,3700.0,3700.0,3600.0,3630.0,64911000
2025-12-09,3650.0,3650.0,3520.0,3570.0,94381800
2025-12-10,3620.0,3700.0,3590.0,3640.0,68644900
2025-12-11,3670.0,3690.0,3500.0,3570.0,84823100
2025-12-12,3630.0,3630.0,3500.0,3550.0,67076200
2025-12-15,3550.0,3560.0,3460.0,3470.0,121707400
2025-12-16,3490.0,3550.0,3470.0,3520.0,120576700
2025-12-17,3540.0,3590.0,3490.0,3500.0,118452300
2025-12-18,3540.0,3580.0,3460.0,3460.0,111042200
2025-12-19,3520.0,3520.0,3390.0,3410.0,236770700
2025-12-22,3440.0,3490.0,3420.0,3470.0,113720300
2025-12-23,3470.0,3470.0,3420.0,3470.0,39083700
2025-12-24,3480.0,3500.0,3440.0,3460.0,30919800
2025-12-29,3480.0,3530.0,3460.0,3490.0,53079900
2025-12-30,3490.0,3510.0,3480.0,3480.0,48019100
2026-01-02,3510.0,3510.0,3450.0,3470.0,34812500
2026-01-05,3490.0,3590.0,3480.0,3580.0,77224000
2026-01-06,3600.0,3600.0,3490.0,3520.0,77477100
2026-01-07,3540.0,3550.0,3500.0,3540.0,60466200
2026-01-08,3540.0,3580.0,3520.0,3530.0,61219400
2026-01-09,3550.0,3560.0,3450.0,3450.0,82708700
2026-01-12,3470.0,3530.0,3460.0,3520.0,89165400
2026-01-13,3600.0,3660.0,3550.0,3620.0,129812000
2026-01-14,3690.0,3700.0,3610.0,3650.0,98179400
2026-01-15,3650.0,3680.0,3610.0,3660.0,83981800
2026-01-19,3590.0,3630.0,3490.0,3620.0,147127900
2026-01-20,3550.0,3680.0,3550.0,3600.0,89987800
2026-01-21,3670.0,3700.0,3570.0,3600.0,104120400
2026-01-22,3670.0,3790.0,3660.0,3740.0,149259700
2026-01-23,3790.0,3800.0,3730.0,3770.0,109079700
2026-01-26,3780.0,3850.0,3750.0,3850.0,91258600
2026-01-27,3850.0,3990.0,3730.0,3940.0,161704800
2026-01-28,3800.0,3800.0,3390.0,3470.0,439277400
2026-01-29,3420.0,3500.0,3100.0,3450.0,582049700
2026-01-30,3550.0,3740.0,3540.0,3600.0,332372800
2026-02-02,3670.0,3700.0,3430.0,3500.0,157041400
2026-02-03,3540.0,3550.0,3420.0,3450.0,155611200
2026-02-04,3420.0,3440.0,3260.0,3330.0,215692700
2026-02-05,3350.0,3360.0,3260.0,3290.0,148908600
2026-02-06,3310.0,3390.0,3270.0,3380.0,137552600
2026-02-09,3430.0,3430.0,3340.0,3350.0,109053400
2026-02-10,3380.0,3430.0,3360.0,3400.0,129254100
2026-02-11,3430.0,3530.0,3420.0,3530.0,151785400
2026-02-12,3500.0,3560.0,3470.0,3560.0,114656400
2026-02-13,3540.0,3550.0,3440.0,3450.0,102244000
2026-02-18,3470.0,3510.0,3460.0,3490.0,82797000
2026-02-19,3500.0,3500.0,3460.0,3480.0,70690600
2026-02-20,3490.0,3510.0,3430.0,3480.0,75231500
2026-02-23,3480.0,3550.0,3480.0,3550.0,59621900
2026-02-24,3600.0,3600.0,3510.0,3580.0,119024300
2026-02-25,3580.0,3660.0,3580.0,3600.0,66237300
2026-02-26,3560.0,3650.0,3510.0,3650.0,111136200
2026-02-27,3630.0,3630.0,3530.0,3540.0,140862100
2026-03-02,3440.0,3490.0,3410.0,3450.0,80022100
2026-03-03,3520.0,3530.0,3440.0,3450.0,125403800
2026-03-04,3430.0,3450.0,3110.0,3200.0,206478300
2026-03-05,3300.0,3350.0,3210.0,3260.0,137853600
2026-03-06,3270.0,3290.0,3180.0,3190.0,84932600
2026-03-09,3160.0,3160.0,3000.0,3100.0,126776600
2026-03-10,3120.0,3150.0,2930.0,2960.0,288339600
2026-03-11,3000.0,3020.0,2930.0,3000.0,209073500
2026-03-12,3020.0,3060.0,2980.0,3020.0,100856000
2026-03-13,3030.0,3050.0,2920.0,2970.0,102546800
2026-03-16,2970.0,2980.0,2830.0,2960.0,95426400
2026-03-17,3050.0,3050.0,2960.0,3050.0,164842700
2026-03-25,3140.0,3300.0,3130.0,3300.0,228354400
2026-03-26,3240.0,3260.0,3130.0,3170.0,130477500
2026-03-27,3150.0,3160.0,3050.0,3050.0,72337500
2026-03-30,3050.0,3110.0,3030.0,3040.0,115529200
2026-03-31,3130.0,3130.0,3040.0,3060.0,95463800
2026-04-01,3150.0,3150.0,3100.0,3150.0,68303100
2026-04-02,3150.0,3160.0,3080.0,3130.0,56283200
2026-04-06,3200.0,3200.0,3100.0,3160.0,37192400
2026-04-07,3150.0,3160.0,3060.0,3100.0,49528200
2026-04-08,3150.0,3180.0,3110.0,3160.0,78411200
2026-04-09,3170.0,3190.0,3120.0,3190.0,58857300
2026-04-10,3190.0,3220.0,3170.0,3210.0,70335700
2026-04-13,3130.0,3200.0,3130.0,3190.0,77410000
2026-04-14,3190.0,3200.0,3110.0,3120.0,92852900
2026-04-15,3120.0,3150.0,3060.0,3090.0,89181500
2026-04-16,3100.0,3150.0,3100.0,3120.0,57013000
2026-04-17,3120.0,3150.0,3080.0,3100.0,96349500
2026-04-20,3130.0,3160.0,3050.0,3100.0,142308900
2026-04-21,3050.0,3070.0,2980.0,3010.0,137586500
2026-04-22,3010.0,3030.0,2990.0,3000.0,57088500
2026-04-23,3010.0,3020.0,2880.0,2880.0,164145000
2026-04-24,2880.0,2940.0,2750.0,2810.0,254588000
2026-04-27,2850.0,2850.0,2810.0,2830.0,77838700
2026-04-28,2790.0,2820.0,2750.0,2820.0,146311100
2026-04-29,2820.0,2880.0,2800.0,2870.0,144598700
2026-04-30,2860.0,2870.0,2810.0,2810.0,134260800
2026-05-01,,,,,
2026-05-04,2840.0,2890.0,2840.0,2890.0,81120300
2026-05-05,2910.0,2940.0,2870.0,2880.0,71127200
2026-05-06,2890.0,2910.0,2870.0,2900.0,82205900
2026-05-07,2950.0,2980.0,2920.0,2930.0,102205600
2026-05-08,2930.0,3000.0,2900.0,2960.0,102107300
2026-05-11,2990.0,3010.0,2920.0,2960.0,58491000
2026-05-12,3000.0,3000.0,2860.0,2950.0,91619700
2026-05-13,2950.0,2970.0,2920.0,2960.0,62623700
2026-05-14,2960.0,2960.0,2960.0,2960.0,0
2026-05-15,2960.0,2960.0,2960.0,2960.0,0
2026-05-18,2910.0,3080.0,2860.0,3080.0,148994300
2026-05-19,3080.0,3130.0,3030.0,3080.0,147808100
2026-05-20,3130.0,3190.0,3100.0,3100.0,191400600
2026-05-21,3100.0,3120.0,2950.0,3000.0,141907000
2026-05-22,3000.0,3010.0,2850.0,2920.0,138085300
2026-05-25,2880.0,2960.0,2870.0,2930.0,88999600
2026-05-26,2950.0,3100.0,2940.0,3090.0,136083800
2026-05-27,3090.0,3090.0,3090.0,3090.0,0
2026-05-28,3090.0,3090.0,3090.0,3090.0,0
2026-05-29,2900.0,3170.0,2900.0,3030.0,835364400
2026-06-01,,,,,
2026-06-02,2990.0,3020.0,2910.0,2950.0,242446000
2026-06-03,2900.0,2950.0,2850.0,2850.0,168085400
2026-06-04,2900.0,2950.0,2680.0,2900.0,197151900
2026-06-05,2900.0,2930.0,2760.0,2760.0,105040300
